UPC,Commodity_ID,Component_Type,Component_%,Primary_Flag,Supplier_ID,Region_#
964738916834,COM-002,Co-manufacturing,0.2936,Y,144894,3
964738916834,COM-001,Active Chemicals,0.2845,N,144894,3
964738916834,COM-006,Labor,0.4219,N,144894,3
637479038462,COM-014,Warehousing,0.1357,Y,119989,2
637479038462,COM-010,Quality Testing,0.5967,N,119989,2
637479038462,COM-008,Packaging,0.2676,N,119989,2
645951244593,COM-012,Resin,0.5849,Y,937995,4
645951244593,COM-005,Ingredients,0.2905,N,937995,4
645951244593,COM-008,Packaging,0.1246,N,937995,4
150526974031,COM-011,Raw Materials,0.1946,Y,281873,4
150526974031,COM-006,Labor,0.4782,N,281873,4
150526974031,COM-008,Packaging,0.3272,N,281873,4
104641668259,COM-007,Overhead,0.1682,Y,288128,3
104641668259,COM-001,Active Chemicals,0.2129,N,288128,3
104641668259,COM-009,Pulp,0.6189,N,288128,3
886752111294,COM-008,Packaging,0.2222,Y,741780,2
886752111294,COM-001,Active Chemicals,0.2843,N,741780,2
886752111294,COM-014,Warehousing,0.4935,N,741780,2
790503315009,COM-006,Labor,0.7813,Y,318217,3
790503315009,COM-014,Warehousing,0.1919,N,318217,3
790503315009,COM-002,Co-manufacturing,0.0268,N,318217,3
577641551003,COM-006,Labor,0.2213,Y,450533,1
577641551003,COM-010,Quality Testing,0.5423,N,450533,1
577641551003,COM-011,Raw Materials,0.2364,N,450533,1
588429707092,COM-008,Packaging,0.2777,Y,707924,4
588429707092,COM-004,Freight,0.309,N,707924,4
588429707092,COM-013,Utilities,0.4133,N,707924,4
741973014853,COM-013,Utilities,0.4608,Y,156978,2
741973014853,COM-004,Freight,0.1935,N,156978,2
741973014853,COM-002,Co-manufacturing,0.3457,N,156978,2
725743279503,COM-003,Fragrance,0.7428,Y,394234,2
725743279503,COM-006,Labor,0.0408,N,394234,2
725743279503,COM-002,Co-manufacturing,0.2164,N,394234,2
639111891855,COM-012,Resin,0.2153,Y,720317,2
639111891855,COM-003,Fragrance,0.6212,N,720317,2
639111891855,COM-004,Freight,0.1635,N,720317,2
151454498679,COM-009,Pulp,0.2594,Y,593515,1
151454498679,COM-014,Warehousing,0.3412,N,593515,1
151454498679,COM-004,Freight,0.3994,N,593515,1
423661887880,COM-011,Raw Materials,0.7065,Y,779099,4
423661887880,COM-009,Pulp,0.2453,N,779099,4
423661887880,COM-010,Quality Testing,0.0482,N,779099,4
609498273494,COM-013,Utilities,0.1088,Y,764170,5
609498273494,COM-003,Fragrance,0.6612,N,764170,5
609498273494,COM-001,Active Chemicals,0.23,N,764170,5
662876130115,COM-001,Active Chemicals,0.6857,Y,481671,2
662876130115,COM-013,Utilities,0.1327,N,481671,2
662876130115,COM-008,Packaging,0.1816,N,481671,2
226871761241,COM-005,Ingredients,0.192,Y,601736,5
226871761241,COM-014,Warehousing,0.5182,N,601736,5
226871761241,COM-007,Overhead,0.2898,N,601736,5
508294061686,COM-003,Fragrance,0.1093,Y,574386,5
508294061686,COM-005,Ingredients,0.584,N,574386,5
508294061686,COM-002,Co-manufacturing,0.3067,N,574386,5
414300603536,COM-012,Resin,0.2074,Y,214677,2
414300603536,COM-002,Co-manufacturing,0.2487,N,214677,2
414300603536,COM-001,Active Chemicals,0.5439,N,214677,2
811838040927,COM-002,Co-manufacturing,0.2403,Y,405677,4
811838040927,COM-014,Warehousing,0.6815,N,405677,4
811838040927,COM-005,Ingredients,0.0782,N,405677,4
724076281621,COM-007,Overhead,0.3362,Y,927691,4
724076281621,COM-009,Pulp,0.5867,N,927691,4
724076281621,COM-006,Labor,0.0771,N,927691,4
293158449347,COM-006,Labor,0.1595,Y,826515,2
293158449347,COM-004,Freight,0.6939,N,826515,2
293158449347,COM-001,Active Chemicals,0.1466,N,826515,2
591227929210,COM-006,Labor,0.118,Y,270495,5
591227929210,COM-011,Raw Materials,0.7512,N,270495,5
591227929210,COM-013,Utilities,0.1308,N,270495,5
421675773769,COM-011,Raw Materials,0.1594,Y,701596,4
421675773769,COM-006,Labor,0.292,N,701596,4
421675773769,COM-002,Co-manufacturing,0.5486,N,701596,4
344129707432,COM-004,Freight,0.2222,Y,474754,1
344129707432,COM-010,Quality Testing,0.2334,N,474754,1
344129707432,COM-007,Overhead,0.5444,N,474754,1
531694840258,COM-005,Ingredients,0.4313,Y,614290,1
531694840258,COM-012,Resin,0.2456,N,614290,1
531694840258,COM-014,Warehousing,0.3231,N,614290,1
593824703747,COM-013,Utilities,0.371,Y,191853,2
593824703747,COM-012,Resin,0.5632,N,191853,2
593824703747,COM-006,Labor,0.0658,N,191853,2
620993410632,COM-002,Co-manufacturing,0.2695,Y,451709,4
620993410632,COM-007,Overhead,0.3157,N,451709,4
620993410632,COM-012,Resin,0.4148,N,451709,4
419467267579,COM-006,Labor,0.1155,Y,614416,4
419467267579,COM-007,Overhead,0.2316,N,614416,4
419467267579,COM-010,Quality Testing,0.6529,N,614416,4
637641310201,COM-003,Fragrance,0.5295,Y,776106,1
637641310201,COM-012,Resin,0.1607,N,776106,1
637641310201,COM-007,Overhead,0.3098,N,776106,1
387098291802,COM-012,Resin,0.1993,Y,709908,5
387098291802,COM-002,Co-manufacturing,0.487,N,709908,5
387098291802,COM-005,Ingredients,0.3137,N,709908,5
938305664729,COM-013,Utilities,0.2555,Y,727847,2
938305664729,COM-005,Ingredients,0.0627,N,727847,2
938305664729,COM-008,Packaging,0.6818,N,727847,2
667523876457,COM-004,Freight,0.7277,Y,491133,4
667523876457,COM-006,Labor,0.0939,N,491133,4
667523876457,COM-001,Active Chemicals,0.1784,N,491133,4
224882188492,COM-006,Labor,0.4118,Y,118223,2
224882188492,COM-013,Utilities,0.381,N,118223,2
224882188492,COM-007,Overhead,0.2072,N,118223,2
863889204697,COM-011,Raw Materials,0.1704,Y,821469,5
863889204697,COM-004,Freight,0.1261,N,821469,5
863889204697,COM-008,Packaging,0.7035,N,821469,5
148331320566,COM-005,Ingredients,0.3391,Y,416298,5
148331320566,COM-011,Raw Materials,0.4601,N,416298,5
148331320566,COM-008,Packaging,0.2008,N,416298,5
956848700337,COM-007,Overhead,0.0878,Y,742731,5
956848700337,COM-006,Labor,0.394,N,742731,5
956848700337,COM-001,Active Chemicals,0.5182,N,742731,5
866078125404,COM-008,Packaging,0.4926,Y,294118,5
866078125404,COM-010,Quality Testing,0.3129,N,294118,5
866078125404,COM-005,Ingredients,0.1945,N,294118,5
498410931765,COM-014,Warehousing,0.3131,Y,402274,3
498410931765,COM-009,Pulp,0.2281,N,402274,3
498410931765,COM-004,Freight,0.4588,N,402274,3
623137480925,COM-008,Packaging,0.2871,Y,485290,3
623137480925,COM-014,Warehousing,0.1674,N,485290,3
623137480925,COM-006,Labor,0.5455,N,485290,3
288883441811,COM-007,Overhead,0.3051,Y,481377,3
288883441811,COM-010,Quality Testing,0.0384,N,481377,3
288883441811,COM-013,Utilities,0.6565,N,481377,3
832188098639,COM-004,Freight,0.6832,Y,524089,4
832188098639,COM-002,Co-manufacturing,0.0404,N,524089,4
832188098639,COM-006,Labor,0.2764,N,524089,4
845168815335,COM-010,Quality Testing,0.3085,Y,287795,1
845168815335,COM-009,Pulp,0.3596,N,287795,1
845168815335,COM-014,Warehousing,0.3319,N,287795,1
385635918501,COM-012,Resin,0.2916,Y,460307,2
385635918501,COM-008,Packaging,0.5604,N,460307,2
385635918501,COM-014,Warehousing,0.148,N,460307,2
134514276098,COM-010,Quality Testing,0.0231,Y,683707,3
134514276098,COM-008,Packaging,0.6666,N,683707,3
134514276098,COM-003,Fragrance,0.3103,N,683707,3
654722131637,COM-006,Labor,0.0623,Y,510396,5
654722131637,COM-005,Ingredients,0.8216,N,510396,5
654722131637,COM-010,Quality Testing,0.1161,N,510396,5
568569550551,COM-007,Overhead,0.6788,Y,474725,1
568569550551,COM-003,Fragrance,0.0959,N,474725,1
568569550551,COM-008,Packaging,0.2253,N,474725,1
688495181896,COM-011,Raw Materials,0.2365,Y,139193,2
688495181896,COM-013,Utilities,0.6864,N,139193,2
688495181896,COM-009,Pulp,0.0771,N,139193,2
453863647393,COM-003,Fragrance,0.2253,Y,202472,1
453863647393,COM-007,Overhead,0.6884,N,202472,1
453863647393,COM-005,Ingredients,0.0863,N,202472,1
334229623603,COM-005,Ingredients,0.319,Y,378035,2
334229623603,COM-007,Overhead,0.4002,N,378035,2
334229623603,COM-008,Packaging,0.2808,N,378035,2
973370074029,COM-005,Ingredients,0.2091,Y,783185,4
973370074029,COM-004,Freight,0.4742,N,783185,4
973370074029,COM-012,Resin,0.3167,N,783185,4
120963291163,COM-007,Overhead,0.5872,Y,837496,2
120963291163,COM-002,Co-manufacturing,0.336,N,837496,2
120963291163,COM-001,Active Chemicals,0.0768,N,837496,2
500293735238,COM-002,Co-manufacturing,0.5344,Y,254920,5
500293735238,COM-004,Freight,0.3653,N,254920,5
500293735238,COM-012,Resin,0.1003,N,254920,5
760080015627,COM-012,Resin,0.3992,Y,525581,2
760080015627,COM-002,Co-manufacturing,0.284,N,525581,2
760080015627,COM-011,Raw Materials,0.3168,N,525581,2
968693199780,COM-010,Quality Testing,0.0467,Y,391265,2
968693199780,COM-011,Raw Materials,0.8486,N,391265,2
968693199780,COM-014,Warehousing,0.1047,N,391265,2
836000345811,COM-001,Active Chemicals,0.7771,Y,194693,3
836000345811,COM-002,Co-manufacturing,0.1639,N,194693,3
836000345811,COM-003,Fragrance,0.059,N,194693,3
235720199128,COM-012,Resin,0.4531,Y,945872,2
235720199128,COM-004,Freight,0.3176,N,945872,2
235720199128,COM-006,Labor,0.2293,N,945872,2
162661343522,COM-010,Quality Testing,0.1102,Y,659383,2
162661343522,COM-006,Labor,0.3948,N,659383,2
162661343522,COM-005,Ingredients,0.495,N,659383,2
769607861687,COM-002,Co-manufacturing,0.4074,Y,982348,5
769607861687,COM-013,Utilities,0.2683,N,982348,5
769607861687,COM-005,Ingredients,0.3243,N,982348,5
533623110714,COM-002,Co-manufacturing,0.6084,Y,415504,4
533623110714,COM-005,Ingredients,0.235,N,415504,4
533623110714,COM-014,Warehousing,0.1566,N,415504,4
909477173301,COM-012,Resin,0.1723,Y,982023,1
909477173301,COM-003,Fragrance,0.0652,N,982023,1
909477173301,COM-013,Utilities,0.7625,N,982023,1
937636093889,COM-005,Ingredients,0.1496,Y,772528,5
937636093889,COM-003,Fragrance,0.4179,N,772528,5
937636093889,COM-008,Packaging,0.4325,N,772528,5
595293047867,COM-004,Freight,0.4313,Y,870883,2
595293047867,COM-008,Packaging,0.1311,N,870883,2
595293047867,COM-012,Resin,0.4376,N,870883,2
122439001391,COM-004,Freight,0.48,Y,685661,2
122439001391,COM-007,Overhead,0.1025,N,685661,2
122439001391,COM-013,Utilities,0.4175,N,685661,2
264326126417,COM-014,Warehousing,0.3113,Y,485792,1
264326126417,COM-002,Co-manufacturing,0.55,N,485792,1
264326126417,COM-009,Pulp,0.1387,N,485792,1
962487038972,COM-004,Freight,0.581,Y,401950,2
962487038972,COM-007,Overhead,0.1573,N,401950,2
962487038972,COM-013,Utilities,0.2617,N,401950,2
417951159508,COM-006,Labor,0.6316,Y,346924,3
417951159508,COM-005,Ingredients,0.0652,N,346924,3
417951159508,COM-013,Utilities,0.3032,N,346924,3
381737811276,COM-010,Quality Testing,0.2995,Y,199907,5
381737811276,COM-003,Fragrance,0.3206,N,199907,5
381737811276,COM-013,Utilities,0.3799,N,199907,5
537990129966,COM-006,Labor,0.3693,Y,488918,1
537990129966,COM-008,Packaging,0.3756,N,488918,1
537990129966,COM-005,Ingredients,0.2551,N,488918,1
148590122982,COM-001,Active Chemicals,0.0958,Y,623460,3
148590122982,COM-005,Ingredients,0.3902,N,623460,3
148590122982,COM-012,Resin,0.514,N,623460,3
825518128326,COM-009,Pulp,0.2401,Y,936994,3
825518128326,COM-012,Resin,0.3702,N,936994,3
825518128326,COM-008,Packaging,0.3897,N,936994,3
643131942270,COM-013,Utilities,0.0631,Y,986925,1
643131942270,COM-001,Active Chemicals,0.8441,N,986925,1
643131942270,COM-007,Overhead,0.0928,N,986925,1
944072808986,COM-002,Co-manufacturing,0.3486,Y,289340,5
944072808986,COM-014,Warehousing,0.5417,N,289340,5
944072808986,COM-008,Packaging,0.1097,N,289340,5
130725231705,COM-002,Co-manufacturing,0.346,Y,582589,3
130725231705,COM-003,Fragrance,0.4018,N,582589,3
130725231705,COM-009,Pulp,0.2522,N,582589,3
155247361974,COM-007,Overhead,0.7063,Y,774909,5
155247361974,COM-006,Labor,0.1207,N,774909,5
155247361974,COM-004,Freight,0.173,N,774909,5
545729526467,COM-002,Co-manufacturing,0.381,Y,778604,1
545729526467,COM-003,Fragrance,0.2438,N,778604,1
545729526467,COM-006,Labor,0.3752,N,778604,1
591729186665,COM-002,Co-manufacturing,0.6333,Y,599583,5
591729186665,COM-012,Resin,0.0834,N,599583,5
591729186665,COM-008,Packaging,0.2833,N,599583,5
809632665258,COM-007,Overhead,0.2417,Y,848301,4
809632665258,COM-006,Labor,0.3874,N,848301,4
809632665258,COM-010,Quality Testing,0.3709,N,848301,4
153981449752,COM-014,Warehousing,0.4118,Y,180250,2
153981449752,COM-007,Overhead,0.2376,N,180250,2
153981449752,COM-005,Ingredients,0.3506,N,180250,2
829029965732,COM-013,Utilities,0.1657,Y,288274,4
829029965732,COM-009,Pulp,0.676,N,288274,4
829029965732,COM-002,Co-manufacturing,0.1583,N,288274,4
302769994674,COM-011,Raw Materials,0.2848,Y,883317,4
302769994674,COM-014,Warehousing,0.1749,N,883317,4
302769994674,COM-012,Resin,0.5403,N,883317,4
545352916630,COM-012,Resin,0.3959,Y,880399,1
545352916630,COM-010,Quality Testing,0.1717,N,880399,1
545352916630,COM-007,Overhead,0.4324,N,880399,1
993833858099,COM-014,Warehousing,0.3247,Y,829842,1
993833858099,COM-010,Quality Testing,0.4405,N,829842,1
993833858099,COM-001,Active Chemicals,0.2348,N,829842,1
123286793968,COM-004,Freight,0.4788,Y,274174,1
123286793968,COM-014,Warehousing,0.3772,N,274174,1
123286793968,COM-007,Overhead,0.144,N,274174,1
575509112887,COM-003,Fragrance,0.7085,Y,989838,3
575509112887,COM-013,Utilities,0.0281,N,989838,3
575509112887,COM-014,Warehousing,0.2634,N,989838,3
563938156792,COM-005,Ingredients,0.128,Y,431192,2
563938156792,COM-009,Pulp,0.5273,N,431192,2
563938156792,COM-013,Utilities,0.3447,N,431192,2
616221573816,COM-009,Pulp,0.3701,Y,559392,1
616221573816,COM-006,Labor,0.2837,N,559392,1
616221573816,COM-007,Overhead,0.3462,N,559392,1
279720893379,COM-008,Packaging,0.1437,Y,317273,3
279720893379,COM-010,Quality Testing,0.4298,N,317273,3
279720893379,COM-012,Resin,0.4265,N,317273,3
121471663470,COM-003,Fragrance,0.8558,Y,373477,2
121471663470,COM-004,Freight,0.0264,N,373477,2
121471663470,COM-008,Packaging,0.1178,N,373477,2
489918115519,COM-009,Pulp,0.0534,Y,148943,2
489918115519,COM-010,Quality Testing,0.6676,N,148943,2
489918115519,COM-014,Warehousing,0.279,N,148943,2
213848011227,COM-013,Utilities,0.5201,Y,760525,1
213848011227,COM-008,Packaging,0.1447,N,760525,1
213848011227,COM-006,Labor,0.3352,N,760525,1
943599221967,COM-005,Ingredients,0.4206,Y,106907,3
943599221967,COM-002,Co-manufacturing,0.43,N,106907,3
943599221967,COM-010,Quality Testing,0.1494,N,106907,3
981060976806,COM-009,Pulp,0.0722,Y,533491,1
981060976806,COM-006,Labor,0.3758,N,533491,1
981060976806,COM-011,Raw Materials,0.552,N,533491,1
283705941679,COM-001,Active Chemicals,0.3022,Y,164454,1
283705941679,COM-007,Overhead,0.5673,N,164454,1
283705941679,COM-012,Resin,0.1305,N,164454,1
446787245177,COM-001,Active Chemicals,0.3039,Y,108286,5
446787245177,COM-003,Fragrance,0.4339,N,108286,5
446787245177,COM-010,Quality Testing,0.2622,N,108286,5
434496239251,COM-008,Packaging,0.4964,Y,138766,5
434496239251,COM-001,Active Chemicals,0.3834,N,138766,5
434496239251,COM-010,Quality Testing,0.1202,N,138766,5
696126852211,COM-002,Co-manufacturing,0.2142,Y,371256,4
696126852211,COM-001,Active Chemicals,0.1484,N,371256,4
696126852211,COM-005,Ingredients,0.6374,N,371256,4
728344958445,COM-002,Co-manufacturing,0.5278,Y,105466,1
728344958445,COM-001,Active Chemicals,0.2559,N,105466,1
728344958445,COM-003,Fragrance,0.2163,N,105466,1
672852712306,COM-014,Warehousing,0.1275,Y,359662,3
672852712306,COM-012,Resin,0.1206,N,359662,3
672852712306,COM-008,Packaging,0.7519,N,359662,3
590548763718,COM-012,Resin,0.187,Y,487233,1
590548763718,COM-009,Pulp,0.4832,N,487233,1
590548763718,COM-013,Utilities,0.3298,N,487233,1
239611287329,COM-011,Raw Materials,0.2752,Y,845695,5
239611287329,COM-013,Utilities,0.4117,N,845695,5
239611287329,COM-006,Labor,0.3131,N,845695,5
504246043175,COM-006,Labor,0.3719,Y,403657,3
504246043175,COM-010,Quality Testing,0.4823,N,403657,3
504246043175,COM-003,Fragrance,0.1458,N,403657,3
915266934332,COM-005,Ingredients,0.2491,Y,102187,1
915266934332,COM-010,Quality Testing,0.2945,N,102187,1
915266934332,COM-012,Resin,0.4564,N,102187,1
797952646215,COM-012,Resin,0.304,Y,898678,5
797952646215,COM-005,Ingredients,0.5515,N,898678,5
797952646215,COM-001,Active Chemicals,0.1445,N,898678,5
284107868723,COM-004,Freight,0.536,Y,126008,5
284107868723,COM-003,Fragrance,0.4346,N,126008,5
284107868723,COM-001,Active Chemicals,0.0294,N,126008,5
121031871938,COM-009,Pulp,0.4045,Y,790229,5
121031871938,COM-008,Packaging,0.2618,N,790229,5
121031871938,COM-001,Active Chemicals,0.3337,N,790229,5
473762069659,COM-006,Labor,0.2411,Y,289276,3
473762069659,COM-007,Overhead,0.1348,N,289276,3
473762069659,COM-014,Warehousing,0.6241,N,289276,3
550766115149,COM-005,Ingredients,0.3512,Y,277409,2
550766115149,COM-007,Overhead,0.429,N,277409,2
550766115149,COM-012,Resin,0.2198,N,277409,2
926818232569,COM-008,Packaging,0.5771,Y,503752,1
926818232569,COM-009,Pulp,0.1999,N,503752,1
926818232569,COM-011,Raw Materials,0.223,N,503752,1
841251967484,COM-001,Active Chemicals,0.423,Y,358281,5
841251967484,COM-004,Freight,0.4026,N,358281,5
841251967484,COM-006,Labor,0.1744,N,358281,5
567947908034,COM-011,Raw Materials,0.4855,Y,573685,4
567947908034,COM-009,Pulp,0.2282,N,573685,4
567947908034,COM-007,Overhead,0.2863,N,573685,4
795107981187,COM-013,Utilities,0.1371,Y,713583,2
795107981187,COM-008,Packaging,0.7515,N,713583,2
795107981187,COM-006,Labor,0.1114,N,713583,2
451337157655,COM-003,Fragrance,0.3816,Y,459279,2
451337157655,COM-005,Ingredients,0.5295,N,459279,2
451337157655,COM-011,Raw Materials,0.0889,N,459279,2
291867813049,COM-008,Packaging,0.0867,Y,682788,5
291867813049,COM-001,Active Chemicals,0.2903,N,682788,5
291867813049,COM-011,Raw Materials,0.623,N,682788,5
760683939283,COM-009,Pulp,0.3698,Y,505537,5
760683939283,COM-011,Raw Materials,0.4153,N,505537,5
760683939283,COM-004,Freight,0.2149,N,505537,5
993739600829,COM-013,Utilities,0.3452,Y,755608,5
993739600829,COM-003,Fragrance,0.5694,N,755608,5
993739600829,COM-004,Freight,0.0854,N,755608,5
408678939792,COM-006,Labor,0.6019,Y,624629,2
408678939792,COM-013,Utilities,0.1669,N,624629,2
408678939792,COM-008,Packaging,0.2312,N,624629,2
124386732896,COM-002,Co-manufacturing,0.3239,Y,810656,2
124386732896,COM-011,Raw Materials,0.3635,N,810656,2
124386732896,COM-005,Ingredients,0.3126,N,810656,2
497265468439,COM-005,Ingredients,0.6249,Y,895891,3
497265468439,COM-008,Packaging,0.2239,N,895891,3
497265468439,COM-003,Fragrance,0.1512,N,895891,3
374521404154,COM-010,Quality Testing,0.3858,Y,272471,5
374521404154,COM-002,Co-manufacturing,0.1081,N,272471,5
374521404154,COM-005,Ingredients,0.5061,N,272471,5
477780180827,COM-009,Pulp,0.2401,Y,961545,2
477780180827,COM-003,Fragrance,0.1753,N,961545,2
477780180827,COM-008,Packaging,0.5846,N,961545,2
959272753267,COM-007,Overhead,0.2433,Y,165014,1
959272753267,COM-012,Resin,0.4467,N,165014,1
959272753267,COM-010,Quality Testing,0.31,N,165014,1
824936684282,COM-010,Quality Testing,0.4177,Y,111121,4
824936684282,COM-011,Raw Materials,0.4948,N,111121,4
824936684282,COM-009,Pulp,0.0875,N,111121,4
113325950616,COM-012,Resin,0.2687,Y,847948,3
113325950616,COM-009,Pulp,0.1623,N,847948,3
113325950616,COM-013,Utilities,0.569,N,847948,3
150667839076,COM-006,Labor,0.3205,Y,233882,3
150667839076,COM-009,Pulp,0.1341,N,233882,3
150667839076,COM-007,Overhead,0.5454,N,233882,3
824073245972,COM-004,Freight,0.3421,Y,251624,3
824073245972,COM-010,Quality Testing,0.1456,N,251624,3
824073245972,COM-008,Packaging,0.5123,N,251624,3
862785170856,COM-009,Pulp,0.4214,Y,993395,2
862785170856,COM-004,Freight,0.25,N,993395,2
862785170856,COM-011,Raw Materials,0.3286,N,993395,2
629307556359,COM-008,Packaging,0.2308,Y,905671,5
629307556359,COM-005,Ingredients,0.6456,N,905671,5
629307556359,COM-011,Raw Materials,0.1236,N,905671,5
792324691102,COM-014,Warehousing,0.6482,Y,902719,1
792324691102,COM-001,Active Chemicals,0.1946,N,902719,1
792324691102,COM-004,Freight,0.1572,N,902719,1
253233491183,COM-002,Co-manufacturing,0.1391,Y,786680,2
253233491183,COM-006,Labor,0.6975,N,786680,2
253233491183,COM-001,Active Chemicals,0.1634,N,786680,2
245703138281,COM-002,Co-manufacturing,0.3606,Y,298853,3
245703138281,COM-004,Freight,0.2726,N,298853,3
245703138281,COM-011,Raw Materials,0.3668,N,298853,3
156896169018,COM-010,Quality Testing,0.209,Y,934259,4
156896169018,COM-009,Pulp,0.1891,N,934259,4
156896169018,COM-002,Co-manufacturing,0.6019,N,934259,4
661571854177,COM-009,Pulp,0.1821,Y,622807,1
661571854177,COM-013,Utilities,0.567,N,622807,1
661571854177,COM-014,Warehousing,0.2509,N,622807,1
341408084064,COM-007,Overhead,0.4367,Y,574040,2
341408084064,COM-001,Active Chemicals,0.1411,N,574040,2
341408084064,COM-008,Packaging,0.4222,N,574040,2
488775374686,COM-005,Ingredients,0.3932,Y,712328,5
488775374686,COM-007,Overhead,0.3254,N,712328,5
488775374686,COM-012,Resin,0.2814,N,712328,5
184376156631,COM-008,Packaging,0.3486,Y,186422,2
184376156631,COM-014,Warehousing,0.1405,N,186422,2
184376156631,COM-005,Ingredients,0.5109,N,186422,2
376291987525,COM-007,Overhead,0.5778,Y,881410,4
376291987525,COM-011,Raw Materials,0.1733,N,881410,4
376291987525,COM-014,Warehousing,0.2489,N,881410,4
820514290727,COM-009,Pulp,0.1126,Y,594932,3
820514290727,COM-004,Freight,0.7666,N,594932,3
820514290727,COM-001,Active Chemicals,0.1208,N,594932,3
193595561788,COM-005,Ingredients,0.4387,Y,986887,4
193595561788,COM-006,Labor,0.2624,N,986887,4
193595561788,COM-003,Fragrance,0.2989,N,986887,4
825035153162,COM-010,Quality Testing,0.4492,Y,456329,2
825035153162,COM-011,Raw Materials,0.4015,N,456329,2
825035153162,COM-006,Labor,0.1493,N,456329,2
170397246222,COM-008,Packaging,0.437,Y,505205,3
170397246222,COM-002,Co-manufacturing,0.4411,N,505205,3
170397246222,COM-001,Active Chemicals,0.1219,N,505205,3
315550201294,COM-006,Labor,0.2352,Y,504639,1
315550201294,COM-005,Ingredients,0.3404,N,504639,1
315550201294,COM-012,Resin,0.4244,N,504639,1
918097859237,COM-009,Pulp,0.4208,Y,507888,2
918097859237,COM-006,Labor,0.196,N,507888,2
918097859237,COM-003,Fragrance,0.3832,N,507888,2
320226342085,COM-009,Pulp,0.1771,Y,249623,2
320226342085,COM-014,Warehousing,0.4292,N,249623,2
320226342085,COM-003,Fragrance,0.3937,N,249623,2
479916944069,COM-013,Utilities,0.5182,Y,983571,5
479916944069,COM-012,Resin,0.133,N,983571,5
479916944069,COM-009,Pulp,0.3488,N,983571,5
362180542522,COM-008,Packaging,0.36,Y,387075,5
362180542522,COM-005,Ingredients,0.1886,N,387075,5
362180542522,COM-014,Warehousing,0.4514,N,387075,5
375585885523,COM-012,Resin,0.5834,Y,630647,4
375585885523,COM-011,Raw Materials,0.2474,N,630647,4
375585885523,COM-010,Quality Testing,0.1692,N,630647,4
923217651091,COM-006,Labor,0.3078,Y,608306,1
923217651091,COM-011,Raw Materials,0.4603,N,608306,1
923217651091,COM-003,Fragrance,0.2319,N,608306,1
834772633940,COM-013,Utilities,0.4745,Y,111755,2
834772633940,COM-011,Raw Materials,0.2763,N,111755,2
834772633940,COM-002,Co-manufacturing,0.2492,N,111755,2
437972465635,COM-004,Freight,0.2136,Y,154961,5
437972465635,COM-008,Packaging,0.2004,N,154961,5
437972465635,COM-011,Raw Materials,0.586,N,154961,5
171592592792,COM-001,Active Chemicals,0.7482,Y,201295,1
171592592792,COM-008,Packaging,0.0962,N,201295,1
171592592792,COM-005,Ingredients,0.1556,N,201295,1
536118292069,COM-004,Freight,0.2968,Y,226672,4
536118292069,COM-008,Packaging,0.5555,N,226672,4
536118292069,COM-002,Co-manufacturing,0.1477,N,226672,4
551910277804,COM-006,Labor,0.2951,Y,904829,5
551910277804,COM-007,Overhead,0.5483,N,904829,5
551910277804,COM-008,Packaging,0.1566,N,904829,5
863522376703,COM-003,Fragrance,0.368,Y,448176,3
863522376703,COM-009,Pulp,0.4698,N,448176,3
863522376703,COM-012,Resin,0.1622,N,448176,3
875617271486,COM-003,Fragrance,0.1524,Y,343904,5
875617271486,COM-008,Packaging,0.7833,N,343904,5
875617271486,COM-011,Raw Materials,0.0643,N,343904,5
512968280610,COM-005,Ingredients,0.2022,Y,773226,3
512968280610,COM-002,Co-manufacturing,0.4573,N,773226,3
512968280610,COM-011,Raw Materials,0.3405,N,773226,3
463924918976,COM-006,Labor,0.5074,Y,354016,3
463924918976,COM-009,Pulp,0.1647,N,354016,3
463924918976,COM-002,Co-manufacturing,0.3279,N,354016,3
796008499200,COM-007,Overhead,0.422,Y,314140,1
796008499200,COM-006,Labor,0.4543,N,314140,1
796008499200,COM-013,Utilities,0.1237,N,314140,1
431781797344,COM-012,Resin,0.2337,Y,704422,2
431781797344,COM-006,Labor,0.2433,N,704422,2
431781797344,COM-009,Pulp,0.523,N,704422,2
631689285641,COM-007,Overhead,0.6249,Y,898940,3
631689285641,COM-012,Resin,0.242,N,898940,3
631689285641,COM-009,Pulp,0.1331,N,898940,3
247460117804,COM-012,Resin,0.6778,Y,592053,3
247460117804,COM-014,Warehousing,0.1637,N,592053,3
247460117804,COM-013,Utilities,0.1585,N,592053,3
237102241999,COM-005,Ingredients,0.2675,Y,693083,3
237102241999,COM-013,Utilities,0.128,N,693083,3
237102241999,COM-011,Raw Materials,0.6045,N,693083,3
136411554031,COM-006,Labor,0.3408,Y,761601,3
136411554031,COM-007,Overhead,0.3661,N,761601,3
136411554031,COM-004,Freight,0.2931,N,761601,3
946609911597,COM-006,Labor,0.3779,Y,775699,4
946609911597,COM-012,Resin,0.4003,N,775699,4
946609911597,COM-007,Overhead,0.2218,N,775699,4
554123786194,COM-013,Utilities,0.2588,Y,862998,4
554123786194,COM-012,Resin,0.415,N,862998,4
554123786194,COM-014,Warehousing,0.3262,N,862998,4
173430500375,COM-006,Labor,0.3505,Y,830140,1
173430500375,COM-004,Freight,0.6223,N,830140,1
173430500375,COM-009,Pulp,0.0272,N,830140,1
319840641437,COM-014,Warehousing,0.4747,Y,886343,4
