UPC,Month_Start,Year,Month,Weighted_Commodity_Index,Expected_Cost,Actual_Item_Cost,Cost_Variance_$,Cost_Variance_%,Sale_Price_Proxy,Baseline_Unit_Margin,Actual_Unit_Margin,Margin_Impact_$,Supplier_Effect_Flag,Expected_Cost_YoY_%,Actual_Cost_YoY_%,Supplier_Streak,Negotiation_Flag,Price_Lag_Months_2024,Price_Lag_Months_2025
547250456236,2024-11-01,2024,11,114.1,23.4386,20.9377,-2.5009,-0.1067,26.35,5.4123,5.4123,0.0,Supplier,0.04810667716028405,0.019238164780333467,21,Y,3,3
547250456236,2024-12-01,2024,12,113.1,23.2329,20.9377,-2.2952,-0.09879,26.35,5.4123,5.4123,0.0,Supplier,0.03501597102495224,0.019238164780333467,22,Y,3,3
547250456236,2025-01-01,2025,1,113.35,23.2842,20.9377,-2.3465,-0.10078,26.35,6.4768,5.4123,-1.0645,Supplier,0.04775232866849666,0.0,23,Y,3,3
547250456236,2025-02-01,2025,2,112.87,23.1858,20.9377,-2.2481,-0.09696,26.35,6.4768,5.4123,-1.0645,Supplier,0.04847177567050576,0.0,24,Y,3,3
547250456236,2025-03-01,2025,3,112.6,23.131,20.9377,-2.1933,-0.09482,26.35,6.4768,5.4123,-1.0645,Supplier,0.03357060192942707,0.0,25,Y,3,3
547250456236,2025-04-01,2025,4,112.97,23.2059,20.9377,-2.2682,-0.09774,26.35,6.4768,5.4123,-1.0645,Supplier,0.02153032117199616,0.0,26,Y,3,3
547250456236,2025-05-01,2025,5,112.11,23.0294,20.9377,-2.0917,-0.09083,26.35,6.4768,5.4123,-1.0645,Supplier,0.0035602696566539027,0.0,27,Y,3,3
547250456236,2025-06-01,2025,6,112.46,23.1013,20.9377,-2.1636,-0.09366,26.35,6.4768,5.4123,-1.0645,Supplier,0.0006540703970336903,0.0,28,Y,3,3
547250456236,2025-07-01,2025,7,111.73,22.952,19.8732,-3.0788,-0.13414,26.35,6.4768,6.4768,0.0,Supplier,-0.00960107014175049,-0.05084130539648568,29,Y,3,3
547250456236,2025-08-01,2025,8,113.07,23.2265,19.8732,-3.3533,-0.14437,26.35,6.4768,6.4768,0.0,Supplier,0.01713137116657104,-0.05084130539648568,30,Y,3,3
547250456236,2025-09-01,2025,9,113.41,23.2978,19.8732,-3.4246,-0.14699,26.35,6.4768,6.4768,0.0,Supplier,0.012375613783513595,-0.05084130539648568,31,Y,3,3
547250456236,2025-10-01,2025,10,113.27,23.2676,19.8732,-3.3944,-0.14589,26.35,6.4768,6.4768,0.0,Supplier,-0.008513938484876915,-0.05084130539648568,32,Y,3,3
547250456236,2025-11-01,2025,11,114.82,23.5862,19.8732,-3.713,-0.15742,26.35,6.4768,6.4768,0.0,Supplier,0.0062973044465113315,-0.05084130539648568,33,Y,3,3
547250456236,2025-12-01,2025,12,114.02,23.4232,19.8732,-3.55,-0.15156,26.35,6.4768,6.4768,0.0,Supplier,0.008190970563296096,-0.05084130539648568,34,Y,3,3
547909643985,2023-01-01,2023,1,100.0,3.0816,3.0816,0.0,0.0,3.32,0.2384,0.2384,-0.0,Market,,,0,N,3,0
547909643985,2023-02-01,2023,2,100.17,3.0868,3.0816,-0.0052,-0.00169,3.32,0.2384,0.2384,-0.0,Market,,,0,N,3,0
547909643985,2023-03-01,2023,3,100.73,3.1041,3.0816,-0.0225,-0.00724,3.32,0.2384,0.2384,-0.0,Market,,,0,N,3,0
547909643985,2023-04-01,2023,4,102.57,3.1607,3.0816,-0.0791,-0.02502,3.32,0.2384,0.2384,-0.0,Supplier,,,1,N,3,0
547909643985,2023-05-01,2023,5,103.67,3.1946,3.0816,-0.113,-0.03538,3.32,0.2384,0.2384,-0.0,Supplier,,,2,N,3,0
547909643985,2023-06-01,2023,6,103.1,3.1771,3.0816,-0.0955,-0.03005,3.32,0.2384,0.2384,-0.0,Supplier,,,3,Y,3,0
547909643985,2023-07-01,2023,7,102.63,3.1625,3.0816,-0.0809,-0.02559,3.32,0.2384,0.2384,-0.0,Supplier,,,4,Y,3,0
547909643985,2023-08-01,2023,8,103.36,3.1851,3.0816,-0.1035,-0.03249,3.32,0.2384,0.2384,-0.0,Supplier,,,5,Y,3,0
547909643985,2023-09-01,2023,9,102.05,3.1448,3.0816,-0.0632,-0.02009,3.32,0.2384,0.2384,-0.0,Supplier,,,6,Y,3,0
547909643985,2023-10-01,2023,10,104.37,3.2162,3.0816,-0.1346,-0.04184,3.32,0.2384,0.2384,-0.0,Supplier,,,7,Y,3,0
547909643985,2023-11-01,2023,11,105.76,3.2591,3.0816,-0.1775,-0.05446,3.32,0.2384,0.2384,-0.0,Supplier,,,8,Y,3,0
547909643985,2023-12-01,2023,12,105.42,3.2487,3.0816,-0.1671,-0.05144,3.32,0.2384,0.2384,-0.0,Supplier,,,9,Y,3,0
547909643985,2024-01-01,2024,1,103.97,3.2039,3.0362,-0.1677,-0.05233,3.6,0.5638,0.5638,0.0,Supplier,0.03968717549325018,-0.014732606438213836,10,Y,3,0
547909643985,2024-02-01,2024,2,105.64,3.2553,3.0362,-0.2191,-0.06731,3.6,0.5638,0.5638,0.0,Supplier,0.05458727484773873,-0.014732606438213836,11,Y,3,0
547909643985,2024-03-01,2024,3,105.7,3.2571,3.0362,-0.2209,-0.06783,3.6,0.5638,0.5638,0.0,Supplier,0.04928964917367362,-0.014732606438213836,12,Y,3,0
547909643985,2024-04-01,2024,4,107.15,3.302,3.0362,-0.2658,-0.08049,3.6,0.5638,0.5638,0.0,Supplier,0.04470528680355623,-0.014732606438213836,13,Y,3,0
547909643985,2024-05-01,2024,5,105.62,3.2547,3.0362,-0.2185,-0.06714,3.6,0.5638,0.5638,0.0,Supplier,0.01881299693232341,-0.014732606438213836,14,Y,3,0
547909643985,2024-06-01,2024,6,104.81,3.2298,3.0362,-0.1936,-0.05995,3.6,0.5638,0.5638,0.0,Supplier,0.016587453967454646,-0.014732606438213836,15,Y,3,0
547909643985,2024-07-01,2024,7,104.81,3.2299,3.0362,-0.1937,-0.05998,3.6,0.5638,0.5638,0.0,Supplier,0.02131225296442696,-0.014732606438213836,16,Y,3,0
547909643985,2024-08-01,2024,8,105.16,3.2406,3.0362,-0.2044,-0.06309,3.6,0.5638,0.5638,0.0,Supplier,0.017424884619007264,-0.014732606438213836,17,Y,3,0
547909643985,2024-09-01,2024,9,105.2,3.2419,3.0362,-0.2057,-0.06345,3.6,0.5638,0.5638,0.0,Supplier,0.03087636733655552,-0.014732606438213836,18,Y,3,0
547909643985,2024-10-01,2024,10,106.08,3.2691,3.0362,-0.2329,-0.07125,3.6,0.5638,0.5638,0.0,Supplier,0.016447982090666002,-0.014732606438213836,19,Y,3,0
547909643985,2024-11-01,2024,11,105.28,3.2444,3.0362,-0.2082,-0.06418,3.6,0.5638,0.5638,0.0,Supplier,-0.004510447669602069,-0.014732606438213836,20,Y,3,0
547909643985,2024-12-01,2024,12,105.45,3.2496,3.0362,-0.2134,-0.06568,3.6,0.5638,0.5638,0.0,Supplier,0.00027703389047939453,-0.014732606438213836,21,Y,3,0
547909643985,2025-01-01,2025,1,106.16,3.2714,3.0362,-0.2352,-0.0719,3.93,0.6571,0.8938,0.2367,Supplier,0.021068073285682942,0.0,22,Y,3,0
547909643985,2025-02-01,2025,2,106.91,3.2947,3.0362,-0.2585,-0.07845,3.93,0.6571,0.8938,0.2367,Supplier,0.012103339169968974,0.0,23,Y,3,0
547909643985,2025-03-01,2025,3,107.74,3.32,3.0362,-0.2838,-0.08549,3.93,0.6571,0.8938,0.2367,Supplier,0.01931165760953002,0.0,24,Y,3,0
547909643985,2025-04-01,2025,4,106.66,3.2868,3.0362,-0.2506,-0.07624,3.93,0.6571,0.8938,0.2367,Supplier,-0.004603270745003107,0.0,25,Y,3,0
547909643985,2025-05-01,2025,5,105.1,3.2388,3.0362,-0.2026,-0.06254,3.93,0.6571,0.8938,0.2367,Supplier,-0.004885242879528184,0.0,26,Y,3,0
547909643985,2025-06-01,2025,6,106.53,3.2828,3.0362,-0.2466,-0.07513,3.93,0.6571,0.8938,0.2367,Supplier,0.016409684810204883,0.0,27,Y,3,0
547909643985,2025-07-01,2025,7,106.91,3.2947,3.0362,-0.2585,-0.07845,3.93,0.6571,0.8938,0.2367,Supplier,0.020062540635932935,0.0,28,Y,3,0
547909643985,2025-08-01,2025,8,106.17,3.2718,3.2729,0.0011,0.00032,3.93,0.6571,0.6571,0.0,Market,0.009627846695056341,0.07795929121928724,0,N,3,0
547909643985,2025-09-01,2025,9,107.7,3.3188,3.2729,-0.0459,-0.01384,3.93,0.6571,0.6571,0.0,Market,0.023720657639038967,0.07795929121928724,0,N,3,0
547909643985,2025-10-01,2025,10,107.84,3.3232,3.2729,-0.0503,-0.01512,3.93,0.6571,0.6571,0.0,Market,0.016548897250007633,0.07795929121928724,0,N,3,0
547909643985,2025-11-01,2025,11,109.53,3.3752,3.2729,-0.1023,-0.0303,3.93,0.6571,0.6571,0.0,Supplier,0.040315620761928184,0.07795929121928724,1,N,3,0
547909643985,2025-12-01,2025,12,110.01,3.3902,3.2729,-0.1173,-0.0346,3.93,0.6571,0.6571,0.0,Supplier,0.04326686361398324,0.07795929121928724,2,N,3,0
548340540254,2023-01-01,2023,1,100.0,11.3478,11.3478,0.0,0.0,17.37,6.0222,6.0222,0.0,Market,,,0,N,0,0
548340540254,2023-02-01,2023,2,100.41,11.3943,11.3478,-0.0465,-0.00408,17.37,6.0222,6.0222,0.0,Market,,,0,N,0,0
548340540254,2023-03-01,2023,3,101.15,11.4788,11.3478,-0.131,-0.01141,17.37,6.0222,6.0222,0.0,Market,,,0,N,0,0
548340540254,2023-04-01,2023,4,103.41,11.7349,11.3478,-0.3871,-0.03299,17.37,6.0222,6.0222,0.0,Supplier,,,1,N,0,0
548340540254,2023-05-01,2023,5,104.74,11.8861,11.3478,-0.5383,-0.04529,17.37,6.0222,6.0222,0.0,Supplier,,,2,N,0,0
548340540254,2023-06-01,2023,6,104.22,11.8268,11.3478,-0.479,-0.0405,17.37,6.0222,6.0222,0.0,Supplier,,,3,Y,0,0
548340540254,2023-07-01,2023,7,103.53,11.7479,11.3478,-0.4001,-0.03406,17.37,6.0222,6.0222,0.0,Supplier,,,4,Y,0,0
548340540254,2023-08-01,2023,8,104.16,11.8197,11.3478,-0.4719,-0.03993,17.37,6.0222,6.0222,0.0,Supplier,,,5,Y,0,0
548340540254,2023-09-01,2023,9,102.79,11.6648,11.3478,-0.317,-0.02717,17.37,6.0222,6.0222,0.0,Supplier,,,6,Y,0,0
548340540254,2023-10-01,2023,10,105.01,11.9168,11.3478,-0.569,-0.04775,17.37,6.0222,6.0222,0.0,Supplier,,,7,Y,0,0
548340540254,2023-11-01,2023,11,106.43,12.0773,11.3478,-0.7295,-0.06041,17.37,6.0222,6.0222,0.0,Supplier,,,8,Y,0,0
548340540254,2023-12-01,2023,12,106.32,12.0653,11.3478,-0.7175,-0.05947,17.37,6.0222,6.0222,0.0,Supplier,,,9,Y,0,0
548340540254,2024-01-01,2024,1,104.38,11.8449,11.646,-0.1989,-0.01679,17.81,6.164,6.164,-0.0,Market,0.04380584782953534,0.02627822132924451,0,N,0,0
548340540254,2024-02-01,2024,2,106.2,12.0516,11.646,-0.4056,-0.03366,17.81,6.164,6.164,-0.0,Supplier,0.0576867381058952,0.02627822132924451,1,N,0,0
548340540254,2024-03-01,2024,3,106.06,12.0352,11.646,-0.3892,-0.03234,17.81,6.164,6.164,-0.0,Supplier,0.04847196571070156,0.02627822132924451,2,N,0,0
548340540254,2024-04-01,2024,4,107.6,12.2106,11.646,-0.5646,-0.04624,17.81,6.164,6.164,-0.0,Supplier,0.04053720099873037,0.02627822132924451,3,Y,0,0
548340540254,2024-05-01,2024,5,106.11,12.0415,11.646,-0.3955,-0.03284,17.81,6.164,6.164,-0.0,Supplier,0.01307409495124534,0.02627822132924451,4,Y,0,0
548340540254,2024-06-01,2024,6,105.57,11.9793,11.646,-0.3333,-0.02782,17.81,6.164,6.164,-0.0,Supplier,0.012894443129164213,0.02627822132924451,5,Y,0,0
548340540254,2024-07-01,2024,7,105.59,11.9821,11.646,-0.3361,-0.02805,17.81,6.164,6.164,-0.0,Supplier,0.019935477830080428,0.02627822132924451,6,Y,0,0
548340540254,2024-08-01,2024,8,105.66,11.9897,11.646,-0.3437,-0.02867,17.81,6.164,6.164,-0.0,Supplier,0.014382767752142644,0.02627822132924451,7,Y,0,0
548340540254,2024-09-01,2024,9,105.52,11.9742,11.646,-0.3282,-0.02741,17.81,6.164,6.164,-0.0,Supplier,0.026524243879020748,0.02627822132924451,8,Y,0,0
548340540254,2024-10-01,2024,10,106.26,12.0582,11.646,-0.4122,-0.03419,17.81,6.164,6.164,-0.0,Supplier,0.01186560150375926,0.02627822132924451,9,Y,0,0
548340540254,2024-11-01,2024,11,105.21,11.9395,11.646,-0.2935,-0.02458,17.81,6.164,6.164,-0.0,Supplier,-0.011409834979672517,0.02627822132924451,10,Y,0,0
548340540254,2024-12-01,2024,12,105.21,11.9395,11.646,-0.2935,-0.02459,17.81,6.164,6.164,-0.0,Supplier,-0.010426595277365669,0.02627822132924451,11,Y,0,0
548340540254,2025-01-01,2025,1,105.46,11.9675,11.646,-0.3215,-0.02687,19.29,5.8101,7.644,1.8339,Supplier,0.01035044618358949,0.0,12,Y,0,0
548340540254,2025-02-01,2025,2,106.48,12.0831,11.646,-0.4371,-0.03617,19.29,5.8101,7.644,1.8339,Supplier,0.0026137608284375613,0.0,13,Y,0,0
548340540254,2025-03-01,2025,3,107.48,12.1961,11.646,-0.5501,-0.04511,19.29,5.8101,7.644,1.8339,Supplier,0.013369117256048835,0.0,14,Y,0,0
548340540254,2025-04-01,2025,4,106.1,12.0405,11.646,-0.3945,-0.03276,19.29,5.8101,7.644,1.8339,Supplier,-0.013930519384796836,0.0,15,Y,0,0
548340540254,2025-05-01,2025,5,104.64,11.8747,11.646,-0.2287,-0.01926,19.29,5.8101,7.644,1.8339,Market,-0.013852094838682771,0.0,0,N,0,0
548340540254,2025-06-01,2025,6,106.05,12.034,11.646,-0.388,-0.03224,19.29,5.8101,7.644,1.8339,Supplier,0.004566210045662045,0.0,1,N,0,0
548340540254,2025-07-01,2025,7,106.68,12.106,11.646,-0.46,-0.038,19.29,5.8101,7.644,1.8339,Supplier,0.010340424466495746,0.0,2,N,0,0
548340540254,2025-08-01,2025,8,105.94,12.0213,11.646,-0.3753,-0.03122,19.29,5.8101,7.644,1.8339,Supplier,0.0026355955528496455,0.0,3,Y,0,0
548340540254,2025-09-01,2025,9,107.67,12.2177,11.646,-0.5717,-0.04679,19.29,5.8101,7.644,1.8339,Supplier,0.02033538775033006,0.0,4,Y,0,0
548340540254,2025-10-01,2025,10,107.93,12.2482,11.646,-0.6022,-0.04917,19.29,5.8101,7.644,1.8339,Supplier,0.015756912308636517,0.0,5,Y,0,0
548340540254,2025-11-01,2025,11,109.52,12.4278,11.646,-0.7818,-0.0629,19.29,5.8101,7.644,1.8339,Supplier,0.04089786004439033,0.0,6,Y,0,0
548340540254,2025-12-01,2025,12,109.58,12.4352,13.4799,1.0447,0.08401,19.29,5.8101,5.8101,-0.0,Supplier,0.04151765149294362,0.15747037609479642,7,Y,0,0
550766115149,2023-01-01,2023,1,100.0,1.6321,1.6321,0.0,0.0,2.29,0.6579,0.6579,-0.0,Market,,,0,N,0,3
550766115149,2023-02-01,2023,2,100.44,1.6393,1.6321,-0.0072,-0.00436,2.29,0.6579,0.6579,-0.0,Market,,,0,N,0,3
550766115149,2023-03-01,2023,3,101.41,1.6551,1.6321,-0.023,-0.01391,2.29,0.6579,0.6579,-0.0,Market,,,0,N,0,3
550766115149,2023-04-01,2023,4,102.12,1.6667,1.6321,-0.0346,-0.02077,2.29,0.6579,0.6579,-0.0,Supplier,,,1,N,0,3
550766115149,2023-05-01,2023,5,102.92,1.6798,1.6321,-0.0477,-0.02841,2.29,0.6579,0.6579,-0.0,Supplier,,,2,N,0,3
550766115149,2023-06-01,2023,6,102.84,1.6785,1.6321,-0.0464,-0.02763,2.29,0.6579,0.6579,-0.0,Supplier,,,3,Y,0,3
550766115149,2023-07-01,2023,7,103.04,1.6818,1.6321,-0.0497,-0.02953,2.29,0.6579,0.6579,-0.0,Supplier,,,4,Y,0,3
550766115149,2023-08-01,2023,8,102.97,1.6806,1.6321,-0.0485,-0.02887,2.29,0.6579,0.6579,-0.0,Supplier,,,5,Y,0,3
550766115149,2023-09-01,2023,9,102.23,1.6684,1.6321,-0.0363,-0.02177,2.29,0.6579,0.6579,-0.0,Supplier,,,6,Y,0,3
550766115149,2023-10-01,2023,10,103.22,1.6846,1.6321,-0.0525,-0.03118,2.29,0.6579,0.6579,-0.0,Supplier,,,7,Y,0,3
550766115149,2023-11-01,2023,11,104.03,1.6978,1.6321,-0.0657,-0.03872,2.29,0.6579,0.6579,-0.0,Supplier,,,8,Y,0,3
550766115149,2023-12-01,2023,12,104.63,1.7077,1.6321,-0.0756,-0.04428,2.29,0.6579,0.6579,-0.0,Supplier,,,9,Y,0,3
550766115149,2024-01-01,2024,1,103.68,1.6922,1.4548,-0.2374,-0.14029,2.02,0.5652,0.5652,-0.0,Supplier,0.036823724036517236,-0.10863304944549967,10,Y,0,3
550766115149,2024-02-01,2024,2,104.41,1.7041,1.4548,-0.2493,-0.14631,2.02,0.5652,0.5652,-0.0,Supplier,0.039529067284816755,-0.10863304944549967,11,Y,0,3
550766115149,2024-03-01,2024,3,104.21,1.7008,1.4548,-0.246,-0.14465,2.02,0.5652,0.5652,-0.0,Supplier,0.02761162467524625,-0.10863304944549967,12,Y,0,3
550766115149,2024-04-01,2024,4,104.92,1.7123,1.4548,-0.2575,-0.15039,2.02,0.5652,0.5652,-0.0,Supplier,0.027359452810943763,-0.10863304944549967,13,Y,0,3
550766115149,2024-05-01,2024,5,104.41,1.7041,1.4548,-0.2493,-0.14628,2.02,0.5652,0.5652,-0.0,Supplier,0.014466007858078278,-0.10863304944549967,14,Y,0,3
550766115149,2024-06-01,2024,6,104.91,1.7122,1.4548,-0.2574,-0.15034,2.02,0.5652,0.5652,-0.0,Supplier,0.020077450104259764,-0.10863304944549967,15,Y,0,3
550766115149,2024-07-01,2024,7,104.97,1.7133,1.4548,-0.2585,-0.15085,2.02,0.5652,0.5652,-0.0,Supplier,0.01872993221548347,-0.10863304944549967,16,Y,0,3
550766115149,2024-08-01,2024,8,104.73,1.7094,1.4548,-0.2546,-0.14893,2.02,0.5652,0.5652,-0.0,Supplier,0.017136736879685754,-0.10863304944549967,17,Y,0,3
550766115149,2024-09-01,2024,9,105.2,1.717,1.4548,-0.2622,-0.15269,2.02,0.5652,0.5652,-0.0,Supplier,0.029129705106688997,-0.10863304944549967,18,Y,0,3
550766115149,2024-10-01,2024,10,105.17,1.7164,1.4548,-0.2616,-0.15241,2.02,0.5652,0.5652,-0.0,Supplier,0.018876884720408382,-0.10863304944549967,19,Y,0,3
550766115149,2024-11-01,2024,11,105.17,1.7165,1.4548,-0.2617,-0.15247,2.02,0.5652,0.5652,-0.0,Supplier,0.011014253740134317,-0.10863304944549967,20,Y,0,3
550766115149,2024-12-01,2024,12,105.67,1.7246,1.4548,-0.2698,-0.15644,2.02,0.5652,0.5652,-0.0,Supplier,0.009896351818234894,-0.10863304944549967,21,Y,0,3
550766115149,2025-01-01,2025,1,105.48,1.7215,1.4548,-0.2667,-0.15493,2.1,0.7127,0.6452,-0.0675,Supplier,0.017314738210613356,0.0,22,Y,0,3
550766115149,2025-02-01,2025,2,106.72,1.7418,1.4548,-0.287,-0.16477,2.1,0.7127,0.6452,-0.0675,Supplier,0.022123114840678415,0.0,23,Y,0,3
550766115149,2025-03-01,2025,3,107.51,1.7547,1.4548,-0.2999,-0.17092,2.1,0.7127,0.6452,-0.0675,Supplier,0.03169096895578538,0.0,24,Y,0,3
550766115149,2025-04-01,2025,4,106.95,1.7456,1.4548,-0.2908,-0.16659,2.1,0.7127,0.6452,-0.0675,Supplier,0.01944752671844885,0.0,25,Y,0,3
550766115149,2025-05-01,2025,5,107.13,1.7485,1.4548,-0.2937,-0.16797,2.1,0.7127,0.6452,-0.0675,Supplier,0.026054808990082723,0.0,26,Y,0,3
550766115149,2025-06-01,2025,6,107.62,1.7564,1.4548,-0.3016,-0.17173,2.1,0.7127,0.6452,-0.0675,Supplier,0.02581474126854344,0.0,27,Y,0,3
550766115149,2025-07-01,2025,7,107.91,1.7612,1.3873,-0.3739,-0.21229,2.1,0.7127,0.7127,0.0,Supplier,0.02795774236852866,-0.046398130327192866,28,Y,0,3
550766115149,2025-08-01,2025,8,107.39,1.7528,1.3873,-0.3655,-0.20852,2.1,0.7127,0.7127,0.0,Supplier,0.02538902538902521,-0.046398130327192866,29,Y,0,3
550766115149,2025-09-01,2025,9,108.07,1.7639,1.3873,-0.3766,-0.21349,2.1,0.7127,0.7127,0.0,Supplier,0.027315084449621496,-0.046398130327192866,30,Y,0,3
550766115149,2025-10-01,2025,10,108.42,1.7695,1.3873,-0.3822,-0.21598,2.1,0.7127,0.7127,0.0,Supplier,0.030936844558378196,-0.046398130327192866,31,Y,0,3
550766115149,2025-11-01,2025,11,109.46,1.7865,1.3873,-0.3992,-0.22346,2.1,0.7127,0.7127,0.0,Supplier,0.04078065831634148,-0.046398130327192866,32,Y,0,3
550766115149,2025-12-01,2025,12,109.47,1.7867,1.3873,-0.3994,-0.22356,2.1,0.7127,0.7127,0.0,Supplier,0.036008349762263636,-0.046398130327192866,33,Y,0,3
551621958390,2023-01-01,2023,1,100.0,4.0872,4.0872,0.0,0.0,7.03,2.9428,2.9428,0.0,Market,,,0,N,0,0
551621958390,2023-02-01,2023,2,100.4,4.1037,4.0872,-0.0165,-0.00401,7.03,2.9428,2.9428,0.0,Market,,,0,N,0,0
551621958390,2023-03-01,2023,3,102.16,4.1754,4.0872,-0.0882,-0.02112,7.03,2.9428,2.9428,0.0,Supplier,,,1,N,0,0
551621958390,2023-04-01,2023,4,104.79,4.2829,4.0872,-0.1957,-0.0457,7.03,2.9428,2.9428,0.0,Supplier,,,2,N,0,0
551621958390,2023-05-01,2023,5,102.53,4.1906,4.0872,-0.1034,-0.02468,7.03,2.9428,2.9428,0.0,Supplier,,,3,Y,0,0
551621958390,2023-06-01,2023,6,106.82,4.3661,4.0872,-0.2789,-0.06389,7.03,2.9428,2.9428,0.0,Supplier,,,4,Y,0,0
551621958390,2023-07-01,2023,7,103.28,4.2211,4.0872,-0.1339,-0.03173,7.03,2.9428,2.9428,0.0,Supplier,,,5,Y,0,0
551621958390,2023-08-01,2023,8,102.89,4.2053,4.0872,-0.1181,-0.02808,7.03,2.9428,2.9428,0.0,Supplier,,,6,Y,0,0
551621958390,2023-09-01,2023,9,103.88,4.2458,4.0872,-0.1586,-0.03737,7.03,2.9428,2.9428,0.0,Supplier,,,7,Y,0,0
551621958390,2023-10-01,2023,10,104.73,4.2804,4.0872,-0.1932,-0.04514,7.03,2.9428,2.9428,0.0,Supplier,,,8,Y,0,0
551621958390,2023-11-01,2023,11,103.73,4.2395,4.0872,-0.1523,-0.03591,7.03,2.9428,2.9428,0.0,Supplier,,,9,Y,0,0
551621958390,2023-12-01,2023,12,103.54,4.2318,4.0872,-0.1446,-0.03416,7.03,2.9428,2.9428,0.0,Supplier,,,10,Y,0,0
551621958390,2024-01-01,2024,1,102.85,4.2036,4.0993,-0.1043,-0.0248,7.72,3.6207,3.6207,-0.0,Supplier,0.028479154433352916,0.0029604619299277157,11,Y,0,0
551621958390,2024-02-01,2024,2,101.71,4.1572,4.0993,-0.0579,-0.01393,7.72,3.6207,3.6207,-0.0,Market,0.013037015376367478,0.0029604619299277157,0,N,0,0
551621958390,2024-03-01,2024,3,103.53,4.2313,4.0993,-0.132,-0.0312,7.72,3.6207,3.6207,-0.0,Supplier,0.013387938880107253,0.0029604619299277157,1,N,0,0
551621958390,2024-04-01,2024,4,104.41,4.2675,4.0993,-0.1682,-0.03941,7.72,3.6207,3.6207,-0.0,Supplier,-0.0035956945060588996,0.0029604619299277157,2,N,0,0
551621958390,2024-05-01,2024,5,103.03,4.2112,4.0993,-0.1119,-0.02657,7.72,3.6207,3.6207,-0.0,Supplier,0.004915763852431532,0.0029604619299277157,3,Y,0,0
551621958390,2024-06-01,2024,6,105.43,4.3093,4.0993,-0.21,-0.04872,7.72,3.6207,3.6207,-0.0,Supplier,-0.013009321820388942,0.0029604619299277157,4,Y,0,0
551621958390,2024-07-01,2024,7,106.32,4.3456,4.0993,-0.2463,-0.05669,7.72,3.6207,3.6207,-0.0,Supplier,0.029494681481130547,0.0029604619299277157,5,Y,0,0
551621958390,2024-08-01,2024,8,107.83,4.4074,4.0993,-0.3081,-0.0699,7.72,3.6207,3.6207,-0.0,Supplier,0.048058402492093144,0.0029604619299277157,6,Y,0,0
551621958390,2024-09-01,2024,9,109.6,4.4794,4.0993,-0.3801,-0.08485,7.72,3.6207,3.6207,-0.0,Supplier,0.05501907767676295,0.0029604619299277157,7,Y,0,0
551621958390,2024-10-01,2024,10,107.79,4.4055,4.0993,-0.3062,-0.06951,7.72,3.6207,3.6207,-0.0,Supplier,0.0292262405382675,0.0029604619299277157,8,Y,0,0
551621958390,2024-11-01,2024,11,107.06,4.3756,4.0993,-0.2763,-0.06315,7.72,3.6207,3.6207,-0.0,Supplier,0.032102842316311,0.0029604619299277157,9,Y,0,0
551621958390,2024-12-01,2024,12,109.04,4.4568,4.0993,-0.3575,-0.08021,7.72,3.6207,3.6207,-0.0,Supplier,0.05316886431305834,0.0029604619299277157,10,Y,0,0
551621958390,2025-01-01,2025,1,110.19,4.5036,4.0993,-0.4043,-0.08977,8.59,3.3278,4.4907,1.1629,Supplier,0.07136739937196679,0.0,11,Y,0,0
551621958390,2025-02-01,2025,2,110.64,4.5219,4.0993,-0.4226,-0.09346,8.59,3.3278,4.4907,1.1629,Supplier,0.08772731646300391,0.0,12,Y,0,0
551621958390,2025-03-01,2025,3,111.16,4.5434,4.0993,-0.4441,-0.09774,8.59,3.3278,4.4907,1.1629,Supplier,0.07375983740221681,0.0,13,Y,0,0
551621958390,2025-04-01,2025,4,114.22,4.6686,4.0993,-0.5693,-0.12194,8.59,3.3278,4.4907,1.1629,Supplier,0.09398945518453417,0.0,14,Y,0,0
551621958390,2025-05-01,2025,5,113.71,4.6474,4.0993,-0.5481,-0.11794,8.59,3.3278,4.4907,1.1629,Supplier,0.10358092705167188,0.0,15,Y,0,0
551621958390,2025-06-01,2025,6,114.93,4.6974,4.0993,-0.5981,-0.12732,8.59,3.3278,4.4907,1.1629,Supplier,0.0900610307938643,0.0,16,Y,0,0
551621958390,2025-07-01,2025,7,114.44,4.6776,4.0993,-0.5783,-0.12362,8.59,3.3278,4.4907,1.1629,Supplier,0.0763991163475699,0.0,17,Y,0,0
551621958390,2025-08-01,2025,8,114.01,4.6599,4.0993,-0.5606,-0.1203,8.59,3.3278,4.4907,1.1629,Supplier,0.0572900122521216,0.0,18,Y,0,0
551621958390,2025-09-01,2025,9,116.37,4.7562,4.0993,-0.6569,-0.13812,8.59,3.3278,4.4907,1.1629,Supplier,0.06179399026655341,0.0,19,Y,0,0
551621958390,2025-10-01,2025,10,118.35,4.8372,5.2622,0.425,0.08785,8.59,3.3278,3.3278,0.0,Supplier,0.09799114742934978,0.28368257995267476,20,Y,0,0
551621958390,2025-11-01,2025,11,120.47,4.9239,5.2622,0.3383,0.0687,8.59,3.3278,3.3278,0.0,Supplier,0.12530852911600676,0.28368257995267476,21,Y,0,0
551621958390,2025-12-01,2025,12,123.74,5.0573,5.2622,0.2049,0.04051,8.59,3.3278,3.3278,0.0,Supplier,0.134737928558607,0.28368257995267476,22,Y,0,0
